user,text,hashtags,created_at
oldmidlander,"@British_Airways @scottiebateman If my memory is correct, I think I flew BA001 to Hong Kong on a 747 in 1978 - would that be correct ?",[],2021-10-31 21:29:33+00:00
PaulyManagement,@British_Airways how do I report damaged baggage?,[],2021-10-31 21:22:21+00:00
journeyingjohn,@British_Airways BA have created enough nightmares for their staff and customers in the last year! #BestAvoided,"[{'text': 'BestAvoided', 'indices': [99, 111]}]",2021-10-31 21:21:54+00:00
JSinna5,@British_Airways what is latest date I can change my flight. Flight is scheduled on Tuesday,[],2021-10-31 21:21:14+00:00
SJCARROLL91,@British_Airways I am getting this error message on every search I do! Can someone advise? This currently makes all of my avois points useless https://t.co/xrZyxL0IGM,[],2021-10-31 21:10:27+00:00
Soundjunction1,"@British_Airways Complete shambles, wont be using u anytime soon",[],2021-10-31 20:58:51+00:00
StylishShutters,@British_Airways it would have been nice to have received a reply to my tweet and dm. #notimpressed #britishairways #customerservice,"[{'text': 'notimpressed', 'indices': [86, 99]}, {'text': 'britishairways', 'indices': [100, 115]}, {'text': 'customerservice', 'indices': [116, 132]}]",2021-10-31 20:56:01+00:00
AIMissionary,@British_Airways @necrosisgaseosa I sent you a DM on Wednesday and you haven't bothered to respond yet you're here responding to more recent tweets. When do you plan to respond to me?,[],2021-10-31 20:53:13+00:00
omahonybassface,@British_Airways Help me BA please. I’ve spent over £35 in phone charges over the last two days hanging on to your sales line to book my flights using our future travel vouchers. That’s about 3 hours. It’s really not good enough.,[],2021-10-31 20:46:17+00:00
bobcat314,@British_Airways why are you not helping anyone with the problems on your website with it not allowing bookings with companion vouchers?,[],2021-10-31 20:44:44+00:00
jackkkjohnson,"@British_Airways @shrimperbhoy I am having the same issue using chrome. Have deleted cache, tried incognito browser, tried booking on 5G rather than wifi, nothing seems to be working when trying to book with a companion voucher. What is the issue and when will it be fixed? #BritishAirways #companionvoucher","[{'text': 'BritishAirways', 'indices': [274, 289]}, {'text': 'companionvoucher', 'indices': [290, 307]}]",2021-10-31 20:42:55+00:00
emily_goetsch,"@British_Airways your website double booked flights for me, and there doesn't seem to be another way to actually get in touch...can you help??...",[],2021-10-31 20:29:26+00:00
hirendshah,"@British_Airways @tomsarge87 No, we do not need to speak to your Sales time... the issue is with your website.",[],2021-10-31 20:18:50+00:00
rdmcl83,@British_Airways trying to book &amp; use a voucher but twice been cut off at 1hr on silver number. Suggestions?,[],2021-10-31 20:18:05+00:00
kesaliba,@British_Airways - how can i check on the status of my case # 22380744 for missed flight due to BA being late for my connection. i filed back on oct. 12th still heard nothing.,[],2021-10-31 20:13:21+00:00
nickmasonuk,@British_Airways Thanks to the holidays team for helping us out today. Sadly we weren’t allowed to check-in to our flight to Mauritius as we didn’t have a PCR test for our 20 month old. Jose looked after us and helped us avoid a holiday disaster. Thank you for your compassion 💛,[],2021-10-31 20:13:09+00:00
shrimperbhoy,@British_Airways Sent the info requested and a screenshot of the booking I’ve been repeatedly trying. Thanks,[],2021-10-31 20:09:33+00:00
doory1875,"@British_Airways  can someone please help, I’ve tried contacting you via DM etc but nobody is responding to my message even though I have provided my details .. my API for an up and coming flight will not save, 3 of 4 passengers are ok but mine the lead passenger won’t save.",[],2021-10-31 20:06:22+00:00
hirendshah,"@British_Airways @shrimperbhoy You have had enough reports so far to establish that there is indeed an issue on your end.  Stop wasting people's time by asking for further information, and instead get your technical teams looking into the issue!",[],2021-10-31 20:04:04+00:00
hirendshah,"@British_Airways @Readmechrisb Can you please stop asking people about their devices etc... there have been enough reports of this issue, so it is fair to say that there is definitely a problem and it is on YOUR end.",[],2021-10-31 19:58:05+00:00
hixy1234,@British_Airways we are having problems with our bank when trying to make payment for our holiday. If it’s not paid by tonight will it be cancelled ? https://t.co/D1Lc6nfVAI,[],2021-10-31 19:57:59+00:00
hirendshah,"@British_Airways @SimonGarnham Same error here.  It was working fine yesterday. It only happens when searching for flights with Companion Voucher, so have you tried that option when attempting to replicate this?",[],2021-10-31 19:53:09+00:00
yasser_h,@British_Airways hi! I’ve been trying for a couple of weeks to book a reward flight but the reward flight search tool isn’t working. Please help as I have an expiring companion voucher to use!,[],2021-10-31 19:52:20+00:00
hirendshah,@British_Airways Unable to search and book flights using a Companion Voucher.  All other types of searches and bookings seem to be fine. https://t.co/2xPKFhMto5,[],2021-10-31 19:50:40+00:00
necrosisgaseosa,"@British_Airways Yes, and even after the 24 hour wait, I couldn't log in.  I need to log in so as to veryFLY my vaccination status and check in and so",[],2021-10-31 19:48:05+00:00
H_Crave,"@British_Airways I am trying to track my document verification but when I do, I just see a copy of the form again to upload documents. I’ve already uploaded them. What should I do?",[],2021-10-31 19:47:24+00:00
nathanielpeat,@British_Airways .@British_Airways please can you answer the DM sent.,[],2021-10-31 19:41:50+00:00
TEP20,@British_Airways 6 hours on hold today failing to speak to anyone who can help me. How on earth do I get to use my ftv? It’s enough to make you lose the plot. Please help,[],2021-10-31 19:39:27+00:00
stephenemm,@British_Airways Your site doesn't load at the seat booking segment. I've tried three different browsers across two different computers.,[],2021-10-31 19:36:10+00:00
shrimperbhoy,"@British_Airways Yes, still getting the same error on chrome after deleting all my cache I’m afraid.",[],2021-10-31 19:34:00+00:00
kerrybadam,@British_Airways so does BA really charge for seat selection in business class??,[],2021-10-31 19:33:28+00:00
FRRREID,"@British_Airways Scary and shocking indeed, what’s going on @British_Airways £1200 for flight at Christmas to USA that’s normally £500 , with less flight options - I’ve taken same flight for last 15 years and suddenly it’s no more . I know you’ve got to make up for some losses but really xmas!",[],2021-10-31 19:24:26+00:00
SimonGarnham,@British_Airways @shrimperbhoy Tried on the app and using Chrome. Same error,[],2021-10-31 19:19:15+00:00
bobcat314,"@British_Airways @IJR86 As everyone keeps saying, IT DOESN'T WORK",[],2021-10-31 19:17:35+00:00
Subsy,@British_Airways We ended up paying £85 per extra bag which could have avoided had we been able to do so online. Even at T5 no one seemed to know that the website was not letting customers do a lot of things that should have been straightforward. Address these issues or lose customers!,[],2021-10-31 19:16:29+00:00
Subsy,"@British_Airways We could not resolve this issue in spite of numerous attempts to reach your customer service. It would have been better if your automated switchboard could tell callers straightaway that there is no one to take the rather string you along, raise your hopes and then cut you off.",[],2021-10-31 19:12:58+00:00
chelsealeigh_x,"@British_Airways when using the verifly app, do I provide details of all people's documentation or does each passenger have to do their own on their own verifly account?",[],2021-10-31 19:10:18+00:00
wtfstephen,@British_Airways spent for solid hours on the phone and then you just disconnected me.Thanks for the help,[],2021-10-31 19:06:08+00:00
tricia_ade,"@British_Airways What is it with you guys?  Trying to change a booking - go through the whole process online - then - oh surprise, surprise! - it won’t let me make the changes - I need to contact BA!  Okay - just tried to do as requested - call gets cut off - ‘we are so busy’!!",[],2021-10-31 18:59:58+00:00
tommygliverpool,@British_Airways Absolute chaos checking in at Alicante airport and just arrived at LHR to find out our bags didn’t make the plane. 90 minutes waiting at carousel for nothing. No communication. Complete shambles.,[],2021-10-31 18:56:03+00:00
bobcat314,"@British_Airways @tomsarge87 Good luck trying to get through on the phone!  BA YOUR WEBSITE DOESN""T WORK WITH COMPANION VOUCHERS",[],2021-10-31 18:54:36+00:00
wtfstephen,@British_Airways Seriously I’m still on hold 4hours later. And no one has responded to the tweets 19 hours later.,[],2021-10-31 18:52:56+00:00
bobcat314,@British_Airways Is there any way of actually booking a flight with a companion voucher?  Your website won't accept bookings and there is no one to answer the phone.,[],2021-10-31 18:52:36+00:00
manlychef,@British_Airways I found a nametag belonging to a British Airways Senior flight officer on the street in Seattle. I want to return it to its rightful owner. Please DM me a good mailing address. Thank you.,[],2021-10-31 18:47:44+00:00
